Wavelength (microns) 	 real  imaginary
2.70072e+00   1.17315e+00   4.00000e-05
2.70143e+00   1.17263e+00   6.00000e-05
2.70213e+00   1.17221e+00   2.60000e-04
2.70283e+00   1.17166e+00   2.00000e-05
2.70354e+00   1.17133e+00   6.80000e-04
2.70424e+00   1.17124e+00   5.40000e-04
2.70495e+00   1.17091e+00   2.60000e-04
2.70565e+00   1.17030e+00   3.10000e-04
2.70636e+00   1.16961e+00   2.10000e-04
2.70707e+00   1.16924e+00   1.10000e-03
2.70777e+00   1.16932e+00   1.12000e-03
2.70848e+00   1.16919e+00   9.50000e-04
2.70919e+00   1.16879e+00   9.20000e-04
2.70990e+00   1.16859e+00   1.07000e-03
2.71060e+00   1.16862e+00   1.12000e-03
2.71131e+00   1.16847e+00   4.60000e-04
2.71202e+00   1.16780e+00   9.00000e-05
2.71273e+00   1.16705e+00   6.00000e-05
2.71344e+00   1.16657e+00   3.40000e-04
2.71415e+00   1.16630e+00   2.90000e-04
2.71486e+00   1.16570e+00   0.00000e+00
2.71557e+00   1.16500e+00   2.30000e-04
2.71628e+00   1.16494e+00   9.60000e-04
2.71700e+00   1.16486e+00   2.60000e-04
2.71771e+00   1.16436e+00   2.00000e-04
2.71842e+00   1.16380e+00   1.20000e-04
2.71913e+00   1.16332e+00   1.00000e-05
2.71985e+00   1.16278e+00   1.50000e-04
2.72056e+00   1.16240e+00   9.00000e-05
2.72127e+00   1.16184e+00   4.00000e-05
2.72199e+00   1.16134e+00   1.30000e-04
2.72270e+00   1.16095e+00   3.30000e-04
2.72342e+00   1.16061e+00   1.40000e-04
2.72413e+00   1.16004e+00   1.50000e-04
2.72485e+00   1.15948e+00   1.60000e-04
2.72556e+00   1.15922e+00   6.20000e-04
2.72628e+00   1.15894e+00   1.50000e-04
2.72700e+00   1.15837e+00   1.20000e-04
2.72772e+00   1.15783e+00   1.80000e-04
2.72843e+00   1.15732e+00   4.00000e-05
2.72915e+00   1.15678e+00   2.20000e-04
2.72987e+00   1.15622e+00   6.00000e-05
2.73059e+00   1.15556e+00   2.50000e-04
2.73131e+00   1.15509e+00   6.10000e-04
2.73203e+00   1.15498e+00   8.30000e-04
2.73275e+00   1.15478e+00   5.80000e-04
2.73347e+00   1.15429e+00   2.30000e-04
2.73419e+00   1.15361e+00   2.00000e-04
2.73491e+00   1.15280e+00   0.00000e+00
2.73563e+00   1.15231e+00   6.80000e-04
2.73635e+00   1.15214e+00   5.40000e-04
2.73707e+00   1.15153e+00   3.00000e-05
2.73780e+00   1.15053e+00   1.70000e-04
2.73852e+00   1.14975e+00   5.90000e-04
2.73924e+00   1.14948e+00   1.31000e-03
2.73997e+00   1.14963e+00   1.45000e-03
2.74069e+00   1.14958e+00   9.20000e-04
2.74142e+00   1.14877e+00   2.40000e-04
2.74214e+00   1.14747e+00   1.80000e-04
2.74287e+00   1.14693e+00   1.41000e-03
2.74359e+00   1.14712e+00   1.40000e-03
2.74432e+00   1.14673e+00   6.60000e-04
2.74504e+00   1.14583e+00   7.10000e-04
2.74577e+00   1.14510e+00   8.70000e-04
2.74650e+00   1.14456e+00   1.12000e-03
2.74722e+00   1.14432e+00   1.42000e-03
2.74795e+00   1.14404e+00   1.06000e-03
2.74868e+00   1.14331e+00   7.00000e-04
2.74941e+00   1.14242e+00   7.80000e-04
2.75014e+00   1.14166e+00   9.30000e-04
2.75087e+00   1.14098e+00   1.19000e-03
2.75160e+00   1.14056e+00   1.55000e-03
2.75233e+00   1.14024e+00   1.53000e-03
2.75306e+00   1.13958e+00   1.21000e-03
2.75379e+00   1.13860e+00   1.36000e-03
2.75452e+00   1.13814e+00   2.08000e-03
2.75525e+00   1.13807e+00   2.08000e-03
2.75599e+00   1.13729e+00   1.31000e-03
2.75672e+00   1.13630e+00   1.91000e-03
2.75745e+00   1.13580e+00   2.28000e-03
2.75818e+00   1.13527e+00   2.19000e-03
2.75892e+00   1.13481e+00   2.73000e-03
2.75965e+00   1.13454e+00   2.59000e-03
2.76039e+00   1.13382e+00   2.27000e-03
2.76112e+00   1.13286e+00   2.54000e-03
2.76186e+00   1.13247e+00   3.22000e-03
2.76259e+00   1.13244e+00   3.21000e-03
2.76333e+00   1.13175e+00   2.42000e-03
2.76407e+00   1.13041e+00   2.56000e-03
2.76480e+00   1.12966e+00   3.64000e-03
2.76554e+00   1.12990e+00   4.27000e-03
2.76628e+00   1.12998e+00   3.63000e-03
2.76701e+00   1.12934e+00   3.03000e-03
2.76775e+00   1.12827e+00   2.80000e-03
2.76849e+00   1.12717e+00   2.85000e-03
2.76923e+00   1.12642e+00   3.51000e-03
2.76997e+00   1.12593e+00   3.56000e-03
2.77071e+00   1.12515e+00   3.53000e-03
2.77145e+00   1.12453e+00   4.12000e-03
2.77219e+00   1.12397e+00   4.06000e-03
2.77293e+00   1.12348e+00   4.39000e-03
2.77368e+00   1.12299e+00   4.51000e-03
2.77442e+00   1.12237e+00   4.21000e-03
2.77516e+00   1.12171e+00   4.79000e-03
2.77590e+00   1.12130e+00   4.52000e-03
2.77665e+00   1.12071e+00   4.70000e-03
2.77750e+00   1.11975e+00   4.21000e-03
2.77824e+00   1.11905e+00   4.79000e-03
2.77899e+00   1.11832e+00   4.52000e-03
2.77973e+00   1.11753e+00   4.70000e-03
2.78048e+00   1.11690e+00   5.07000e-03
2.78122e+00   1.11616e+00   4.65000e-03
2.78197e+00   1.11496e+00   4.91000e-03
2.78272e+00   1.11441e+00   5.81000e-03
2.78346e+00   1.11430e+00   5.80000e-03
2.78421e+00   1.11357e+00   5.09000e-03
2.78496e+00   1.11207e+00   5.08000e-03
2.78571e+00   1.11112e+00   6.10000e-03
