mastrapa2008Ia
97.5
ne
wavel, n, k
2.215142 1.290438 2.633995E-04
2.215615 1.290437 2.625336E-04
2.216089 1.290435 2.613203E-04
2.216562 1.290432 2.613372E-04
2.217037 1.290431 2.623776E-04
2.217511 1.290430 2.610613E-04
2.217985 1.290428 2.606460E-04
2.218460 1.290426 2.607764E-04
2.218934 1.290424 2.599131E-04
2.219409 1.290423 2.597410E-04
2.219884 1.290421 2.593388E-04
2.220360 1.290419 2.590656E-04
2.220835 1.290417 2.580700E-04
2.221311 1.290415 2.582749E-04
2.221787 1.290414 2.587604E-04
2.222263 1.290412 2.577039E-04
2.222740 1.290411 2.578381E-04
2.223216 1.290409 2.568216E-04
2.223693 1.290407 2.571551E-04
2.224170 1.290405 2.575469E-04
2.224647 1.290404 2.569111E-04
2.225124 1.290402 2.572393E-04
2.225602 1.290401 2.568042E-04
2.226080 1.290399 2.563462E-04
2.226558 1.290398 2.569206E-04
2.227036 1.290396 2.558157E-04
2.227515 1.290395 2.554018E-04
2.227993 1.290393 2.554551E-04
2.228472 1.290391 2.553448E-04
2.228951 1.290390 2.547383E-04
2.229430 1.290388 2.538434E-04
2.229910 1.290386 2.551228E-04
2.230389 1.290384 2.543338E-04
2.230869 1.290382 2.545783E-04
2.231349 1.290381 2.550473E-04
2.231830 1.290380 2.542100E-04
2.232310 1.290378 2.543865E-04
2.232791 1.290376 2.543781E-04
2.233272 1.290375 2.542850E-04
2.233753 1.290373 2.541017E-04
2.234234 1.290372 2.537637E-04
2.234715 1.290370 2.541694E-04
2.235197 1.290369 2.532035E-04
2.235679 1.290367 2.532953E-04
2.236161 1.290365 2.535709E-04
2.236644 1.290363 2.537124E-04
2.237126 1.290362 2.539083E-04
2.237609 1.290361 2.532632E-04
2.238092 1.290359 2.530070E-04
2.238575 1.290357 2.535303E-04
2.239058 1.290356 2.532728E-04
2.239542 1.290354 2.538598E-04
2.240026 1.290353 2.534739E-04
2.240510 1.290351 2.530513E-04
2.240994 1.290349 2.530143E-04
2.241479 1.290348 2.533134E-04
2.241963 1.290346 2.538132E-04
2.242448 1.290345 2.530451E-04
2.242933 1.290343 2.537346E-04
2.243418 1.290342 2.534608E-04
2.243904 1.290340 2.530768E-04
2.244389 1.290338 2.536469E-04
2.244876 1.290337 2.536129E-04
2.245362 1.290335 2.539597E-04
2.245848 1.290334 2.535297E-04
2.246334 1.290332 2.539386E-04
2.246821 1.290331 2.537996E-04
2.247308 1.290329 2.534880E-04
2.247795 1.290327 2.543391E-04
2.248283 1.290326 2.537656E-04
2.248770 1.290324 2.546373E-04
2.249258 1.290322 2.541968E-04
2.249746 1.290321 2.546900E-04
2.250234 1.290319 2.552316E-04
2.250723 1.290318 2.553033E-04
2.251211 1.290316 2.552286E-04
2.251700 1.290315 2.549265E-04
2.252189 1.290313 2.552175E-04
2.252679 1.290311 2.562715E-04
2.253168 1.290310 2.562330E-04
2.253658 1.290309 2.561958E-04
2.254148 1.290307 2.564249E-04
2.254638 1.290305 2.561932E-04
2.255128 1.290304 2.565517E-04
2.255619 1.290302 2.566854E-04
2.256110 1.290300 2.576095E-04
2.256601 1.290299 2.576016E-04
2.257092 1.290298 2.578912E-04
2.257583 1.290296 2.577903E-04
2.258075 1.290294 2.578992E-04
2.258567 1.290293 2.587454E-04
2.259059 1.290291 2.584944E-04
2.259551 1.290289 2.597684E-04
2.260044 1.290288 2.597637E-04
2.260536 1.290286 2.595266E-04
2.261029 1.290285 2.605775E-04
2.261522 1.290283 2.607039E-04
2.262016 1.290282 2.605922E-04
2.262509 1.290280 2.610854E-04
2.263003 1.290278 2.616413E-04
2.263497 1.290277 2.626464E-04
2.263991 1.290276 2.621223E-04
2.264486 1.290274 2.628506E-04
2.264980 1.290272 2.630447E-04
2.265475 1.290270 2.637062E-04
2.265970 1.290269 2.647690E-04
2.266466 1.290268 2.645115E-04
2.266961 1.290266 2.650301E-04
2.267457 1.290264 2.661201E-04
2.267953 1.290263 2.661338E-04
2.268449 1.290261 2.672362E-04
2.268945 1.290260 2.671240E-04
2.269442 1.290258 2.678981E-04
2.269939 1.290257 2.681709E-04
2.270436 1.290255 2.690077E-04
2.270933 1.290253 2.696513E-04
2.271430 1.290252 2.701132E-04
2.271928 1.290251 2.716091E-04
2.272426 1.290249 2.712851E-04
2.272924 1.290248 2.718051E-04
2.273423 1.290246 2.722246E-04
2.273921 1.290244 2.733959E-04
2.274420 1.290243 2.742551E-04
2.274919 1.290242 2.747328E-04
2.275418 1.290240 2.752851E-04
2.275917 1.290239 2.759743E-04
2.276417 1.290237 2.764196E-04
2.276917 1.290235 2.775690E-04
2.277417 1.290234 2.784145E-04
2.277917 1.290233 2.786096E-04
2.278418 1.290231 2.797343E-04
2.278919 1.290229 2.797700E-04
2.279420 1.290228 2.810525E-04
2.279921 1.290226 2.817924E-04
2.280422 1.290225 2.830019E-04
2.280924 1.290223 2.838878E-04
2.281426 1.290222 2.844058E-04
2.281928 1.290221 2.855329E-04
2.282430 1.290219 2.860252E-04
2.282932 1.290218 2.876687E-04
2.283435 1.290217 2.879656E-04
2.283938 1.290215 2.886580E-04
2.284442 1.290214 2.895094E-04
2.284945 1.290212 2.902490E-04
2.285449 1.290210 2.914505E-04
2.285952 1.290209 2.924462E-04
2.286456 1.290208 2.933092E-04
2.286961 1.290206 2.944187E-04
2.287465 1.290205 2.957635E-04
2.287970 1.290204 2.965044E-04
2.288475 1.290202 2.967183E-04
2.288980 1.290201 2.982095E-04
2.289486 1.290199 2.992218E-04
2.289991 1.290198 3.002271E-04
2.290497 1.290196 3.018726E-04
2.291003 1.290195 3.027034E-04
2.291509 1.290194 3.036273E-04
2.292016 1.290192 3.048441E-04
2.292523 1.290191 3.059773E-04
2.293030 1.290189 3.073082E-04
2.293537 1.290188 3.083927E-04
2.294044 1.290187 3.102240E-04
2.294552 1.290186 3.112378E-04
2.295060 1.290185 3.123430E-04
2.295568 1.290183 3.135930E-04
2.296076 1.290182 3.151567E-04
2.296585 1.290181 3.162549E-04
2.297093 1.290180 3.168191E-04
2.297602 1.290179 3.183127E-04
2.298112 1.290177 3.194364E-04
2.298621 1.290176 3.204885E-04
2.299131 1.290175 3.218794E-04
2.299641 1.290173 3.236430E-04
2.300151 1.290172 3.248118E-04
2.300661 1.290171 3.267421E-04
2.301172 1.290170 3.279284E-04
2.301682 1.290169 3.293682E-04
2.302193 1.290168 3.301242E-04
2.302705 1.290167 3.320066E-04
2.303216 1.290166 3.331527E-04
2.303728 1.290165 3.343960E-04
2.304240 1.290164 3.363193E-04
2.304752 1.290163 3.372547E-04
2.305265 1.290162 3.387739E-04
2.305777 1.290161 3.408056E-04
2.306290 1.290160 3.412050E-04
2.306803 1.290159 3.435922E-04
2.307316 1.290158 3.442497E-04
2.307830 1.290157 3.460295E-04
2.308344 1.290156 3.475130E-04
2.308858 1.290155 3.489345E-04
2.309372 1.290154 3.512500E-04
2.309886 1.290153 3.525218E-04
2.310401 1.290152 3.542502E-04
2.310916 1.290152 3.553774E-04
2.311431 1.290151 3.569246E-04
2.311946 1.290150 3.580932E-04
2.312462 1.290149 3.593653E-04
2.312978 1.290148 3.616077E-04
2.313494 1.290147 3.625550E-04
2.314010 1.290146 3.647321E-04
2.314527 1.290145 3.665792E-04
2.315044 1.290145 3.680631E-04
2.315560 1.290144 3.696798E-04
2.316078 1.290143 3.705400E-04
2.316595 1.290142 3.730808E-04
2.317113 1.290142 3.745953E-04
2.317631 1.290141 3.759441E-04
2.318149 1.290141 3.780864E-04
2.318667 1.290140 3.779713E-04
2.319186 1.290139 3.807130E-04
2.319705 1.290139 3.822919E-04
2.320224 1.290138 3.842455E-04
2.320743 1.290137 3.854996E-04
2.321263 1.290137 3.873226E-04
2.321782 1.290136 3.892100E-04
2.322302 1.290136 3.906277E-04
2.322822 1.290135 3.920028E-04
2.323343 1.290134 3.941163E-04
2.323864 1.290134 3.954037E-04
2.324385 1.290133 3.971862E-04
2.324906 1.290133 3.989351E-04
2.325427 1.290132 4.011638E-04
2.325949 1.290132 4.026030E-04
2.326471 1.290131 4.043980E-04
2.326993 1.290131 4.067875E-04
2.327515 1.290131 4.076775E-04
2.328038 1.290131 4.088526E-04
2.328561 1.290130 4.103521E-04
2.329084 1.290129 4.124898E-04
2.329607 1.290129 4.153447E-04
2.330130 1.290129 4.167645E-04
2.330654 1.290129 4.185513E-04
2.331178 1.290128 4.201320E-04
2.331702 1.290128 4.215080E-04
2.332227 1.290128 4.234610E-04
2.332751 1.290128 4.256079E-04
2.333276 1.290128 4.266429E-04
2.333802 1.290127 4.278205E-04
2.334327 1.290126 4.305750E-04
2.334853 1.290127 4.325230E-04
2.335378 1.290126 4.330747E-04
2.335904 1.290126 4.354599E-04
2.336431 1.290126 4.375299E-04
2.336957 1.290126 4.391464E-04
2.337484 1.290126 4.409396E-04
2.338011 1.290125 4.425942E-04
2.338539 1.290125 4.448749E-04
2.339066 1.290125 4.459787E-04
2.339594 1.290125 4.479808E-04
2.340122 1.290125 4.498122E-04
2.340650 1.290125 4.508192E-04
2.341179 1.290124 4.538551E-04
2.341707 1.290125 4.559373E-04
2.342236 1.290125 4.575499E-04
2.342765 1.290125 4.586605E-04
2.343295 1.290125 4.603300E-04
2.343825 1.290125 4.625985E-04
2.344355 1.290125 4.641271E-04
2.344885 1.290125 4.663862E-04
2.345415 1.290125 4.675223E-04
2.345946 1.290125 4.698989E-04
2.346477 1.290125 4.717028E-04
2.347008 1.290126 4.731627E-04
2.347539 1.290126 4.749742E-04
2.348070 1.290125 4.765307E-04
2.348603 1.290125 4.794837E-04
2.349135 1.290126 4.812487E-04
2.349667 1.290127 4.825110E-04
2.350199 1.290127 4.844666E-04
2.350732 1.290127 4.856807E-04
2.351265 1.290127 4.875342E-04
2.351799 1.290127 4.900173E-04
2.352332 1.290127 4.919917E-04
2.352866 1.290128 4.940890E-04
2.353400 1.290129 4.953600E-04
2.353934 1.290129 4.975311E-04
2.354469 1.290129 4.989975E-04
2.355003 1.290130 5.006584E-04
2.355538 1.290130 5.024700E-04
2.356074 1.290130 5.043266E-04
2.356609 1.290131 5.063548E-04
2.357145 1.290131 5.079121E-04
2.357681 1.290132 5.099762E-04
2.358217 1.290132 5.120002E-04
2.358753 1.290133 5.133586E-04
2.359290 1.290133 5.151242E-04
2.359827 1.290134 5.168715E-04
2.360364 1.290134 5.186727E-04
2.360902 1.290135 5.205249E-04
2.361439 1.290136 5.220009E-04
2.361977 1.290136 5.239185E-04
2.362515 1.290137 5.252133E-04
2.363054 1.290137 5.274558E-04
2.363592 1.290138 5.294444E-04
2.364131 1.290139 5.311226E-04
2.364671 1.290140 5.332209E-04
2.365210 1.290141 5.347103E-04
2.365749 1.290142 5.361415E-04
2.366289 1.290142 5.369113E-04
2.366829 1.290142 5.393506E-04
2.367370 1.290143 5.410073E-04
2.367910 1.290144 5.425097E-04
2.368451 1.290145 5.450858E-04
2.368992 1.290146 5.458099E-04
2.369534 1.290147 5.479263E-04
2.370075 1.290148 5.490573E-04
2.370617 1.290148 5.504675E-04
2.371159 1.290149 5.525987E-04
2.371702 1.290150 5.540298E-04
2.372244 1.290151 5.561497E-04
2.372787 1.290152 5.571954E-04
2.373330 1.290153 5.592298E-04
2.373873 1.290154 5.604830E-04
2.374417 1.290155 5.611355E-04
2.374961 1.290155 5.635649E-04
2.375505 1.290156 5.656166E-04
2.376050 1.290157 5.671864E-04
2.376594 1.290159 5.685845E-04
2.377139 1.290160 5.701649E-04
2.377684 1.290161 5.717164E-04
2.378229 1.290162 5.730185E-04
2.378775 1.290163 5.744956E-04
2.379321 1.290164 5.763338E-04
2.379867 1.290165 5.769875E-04
2.380413 1.290166 5.784875E-04
2.380960 1.290167 5.797350E-04
2.381507 1.290168 5.815766E-04
2.382054 1.290170 5.829524E-04
2.382601 1.290171 5.842557E-04
2.383149 1.290172 5.855120E-04
2.383696 1.290173 5.863928E-04
2.384245 1.290174 5.886193E-04
2.384793 1.290175 5.892997E-04
2.385342 1.290176 5.907513E-04
2.385891 1.290178 5.920796E-04
2.386440 1.290178 5.932846E-04
2.386989 1.290180 5.957012E-04
2.387539 1.290182 5.963453E-04
2.388088 1.290183 5.971963E-04
2.388638 1.290184 5.984262E-04
2.389189 1.290185 6.000160E-04
2.389739 1.290186 6.012293E-04
2.390290 1.290188 6.018442E-04
2.390842 1.290189 6.033269E-04
2.391393 1.290190 6.043067E-04
2.391945 1.290191 6.057141E-04
2.392497 1.290192 6.067820E-04
2.393049 1.290193 6.081895E-04
2.393601 1.290195 6.092825E-04
2.394154 1.290196 6.103610E-04
2.394707 1.290197 6.117434E-04
2.395260 1.290199 6.126701E-04
2.395813 1.290200 6.134109E-04
2.396367 1.290201 6.148131E-04
2.396921 1.290203 6.158239E-04
2.397475 1.290204 6.167240E-04
2.398030 1.290205 6.178033E-04
2.398584 1.290206 6.187418E-04
2.399139 1.290208 6.198027E-04
2.399694 1.290209 6.207152E-04
2.400250 1.290210 6.220631E-04
2.400806 1.290212 6.234147E-04
2.401362 1.290213 6.237263E-04
2.401918 1.290214 6.248184E-04
2.402475 1.290216 6.258704E-04
2.403031 1.290217 6.266288E-04
2.403588 1.290218 6.274873E-04
2.404146 1.290219 6.287534E-04
2.404703 1.290221 6.301348E-04
2.405261 1.290222 6.303021E-04
2.405819 1.290223 6.320920E-04
2.406377 1.290225 6.325468E-04
2.406936 1.290226 6.327329E-04
2.407495 1.290227 6.340959E-04
2.408054 1.290229 6.348067E-04
2.408613 1.290230 6.356343E-04
2.409173 1.290231 6.366378E-04
2.409733 1.290232 6.370927E-04
2.410293 1.290234 6.386808E-04
2.410853 1.290235 6.387234E-04
2.411414 1.290236 6.407200E-04
2.411975 1.290238 6.409054E-04
2.412536 1.290239 6.417117E-04
2.413098 1.290240 6.419580E-04
2.413659 1.290242 6.435089E-04
2.414221 1.290243 6.437042E-04
2.414783 1.290244 6.447681E-04
2.415346 1.290245 6.462057E-04
2.415909 1.290247 6.464716E-04
2.416472 1.290248 6.476828E-04
2.417035 1.290250 6.482707E-04
2.417599 1.290251 6.485237E-04
2.418162 1.290252 6.492883E-04
2.418726 1.290253 6.501385E-04
2.419291 1.290254 6.515646E-04
2.419855 1.290256 6.518124E-04
2.420420 1.290257 6.528781E-04
2.420985 1.290258 6.541617E-04
2.421551 1.290260 6.543281E-04
2.422116 1.290261 6.554545E-04
2.422682 1.290263 6.562392E-04
2.423249 1.290264 6.565616E-04
2.423815 1.290265 6.577091E-04
2.424382 1.290267 6.575857E-04
2.424949 1.290267 6.586900E-04
2.425516 1.290269 6.603144E-04
2.426083 1.290271 6.604110E-04
2.426651 1.290272 6.609877E-04
2.427219 1.290273 6.620391E-04
2.427787 1.290275 6.625068E-04
2.428356 1.290276 6.628465E-04
2.428925 1.290277 6.640623E-04
2.429494 1.290278 6.648362E-04
2.430063 1.290280 6.658074E-04
2.430633 1.290281 6.660031E-04
2.431203 1.290282 6.672316E-04
2.431773 1.290284 6.682744E-04
2.432343 1.290285 6.689081E-04
2.432914 1.290287 6.690849E-04
2.433485 1.290288 6.698596E-04
2.434056 1.290290 6.707206E-04
2.434628 1.290291 6.712102E-04
2.435200 1.290292 6.712622E-04
2.435772 1.290293 6.720826E-04
2.436344 1.290294 6.734411E-04
2.436917 1.290296 6.739900E-04
2.437489 1.290298 6.750738E-04
2.438062 1.290299 6.750011E-04
2.438636 1.290300 6.756963E-04
2.439209 1.290302 6.762570E-04
2.439784 1.290303 6.765450E-04
2.440358 1.290304 6.775203E-04
2.440932 1.290305 6.789396E-04
2.441507 1.290307 6.797180E-04
2.442082 1.290309 6.798413E-04
2.442657 1.290310 6.806510E-04
2.443233 1.290311 6.808267E-04
2.443809 1.290313 6.810916E-04
2.444385 1.290313 6.819315E-04
2.444961 1.290315 6.834404E-04
2.445538 1.290317 6.838692E-04
2.446115 1.290318 6.839598E-04
2.446692 1.290319 6.851058E-04
2.447269 1.290321 6.857799E-04
2.447847 1.290322 6.865883E-04
2.448425 1.290324 6.874387E-04
2.449003 1.290325 6.872099E-04
2.449582 1.290326 6.892008E-04
2.450161 1.290328 6.891355E-04
2.450740 1.290329 6.895990E-04
2.451319 1.290330 6.909476E-04
2.451899 1.290332 6.918049E-04
2.452479 1.290333 6.915258E-04
2.453059 1.290335 6.928575E-04
2.453639 1.290336 6.936805E-04
2.454220 1.290338 6.943201E-04
2.454801 1.290339 6.949940E-04
2.455382 1.290341 6.956915E-04
2.455964 1.290342 6.961484E-04
2.456546 1.290343 6.970457E-04
2.457128 1.290345 6.980735E-04
2.457710 1.290347 6.984245E-04
2.458293 1.290348 6.993325E-04
2.458876 1.290349 6.998913E-04
2.459459 1.290351 7.006855E-04
2.460043 1.290352 7.017928E-04
2.460626 1.290354 7.022396E-04
2.461211 1.290355 7.029020E-04
2.461795 1.290357 7.041082E-04
2.462379 1.290359 7.044164E-04
2.462964 1.290360 7.054347E-04
2.463549 1.290362 7.062085E-04
2.464135 1.290364 7.067919E-04
2.464721 1.290365 7.073539E-04
2.465307 1.290367 7.075997E-04
2.465893 1.290368 7.090360E-04
2.466480 1.290370 7.093163E-04
2.467066 1.290371 7.104525E-04
2.467653 1.290373 7.105750E-04
2.468241 1.290374 7.123491E-04
2.468828 1.290376 7.129538E-04
2.469417 1.290378 7.136180E-04
2.470005 1.290380 7.140399E-04
2.470593 1.290381 7.152319E-04
2.471182 1.290383 7.165504E-04
2.471771 1.290385 7.172581E-04
2.472361 1.290387 7.182854E-04
2.472950 1.290389 7.188491E-04
2.473540 1.290390 7.192588E-04
2.474130 1.290392 7.204617E-04
2.474721 1.290394 7.217293E-04
2.475312 1.290396 7.223599E-04
2.475903 1.290398 7.238389E-04
2.476494 1.290400 7.241771E-04
2.477085 1.290402 7.244937E-04
2.477677 1.290404 7.258715E-04
2.478270 1.290406 7.265679E-04
2.478862 1.290408 7.270350E-04
2.479455 1.290410 7.281569E-04
2.480048 1.290412 7.293372E-04
2.480641 1.290415 7.301976E-04
2.481235 1.290417 7.308272E-04
2.481829 1.290419 7.317525E-04
2.482423 1.290422 7.330710E-04
2.483017 1.290424 7.330697E-04
2.483612 1.290426 7.330857E-04
2.484207 1.290428 7.340753E-04
2.484802 1.290430 7.348070E-04
2.485398 1.290433 7.359993E-04
2.485994 1.290435 7.360817E-04
2.486590 1.290438 7.373896E-04
2.487186 1.290440 7.372969E-04
2.487783 1.290443 7.380506E-04
2.488380 1.290445 7.388330E-04
2.488977 1.290448 7.398039E-04
2.489575 1.290450 7.404570E-04
2.490173 1.290453 7.407274E-04
2.490771 1.290456 7.412883E-04
2.491369 1.290458 7.418134E-04
2.491968 1.290461 7.420545E-04
2.492567 1.290464 7.417523E-04
2.493167 1.290466 7.430115E-04
2.493766 1.290469 7.429168E-04
2.494366 1.290472 7.434980E-04
2.494966 1.290475 7.442713E-04
2.495567 1.290478 7.441405E-04
2.496168 1.290481 7.436180E-04
2.496769 1.290483 7.440033E-04
2.497370 1.290486 7.438331E-04
2.497971 1.290489 7.439932E-04
2.498574 1.290491 7.444938E-04
2.499176 1.290494 7.442386E-04
2.499778 1.290497 7.437406E-04
2.500381 1.290500 7.441563E-04
2.500984 1.290503 7.435019E-04
2.501587 1.290505 7.435490E-04
2.502191 1.290508 7.438562E-04
2.502795 1.290511 7.443842E-04
2.503399 1.290514 7.430858E-04
2.504004 1.290517 7.431453E-04
2.504609 1.290520 7.423417E-04
2.505214 1.290522 7.419638E-04
2.505819 1.290525 7.423878E-04
2.506425 1.290528 7.417918E-04
2.507031 1.290531 7.411941E-04
2.507637 1.290534 7.414302E-04
2.508244 1.290537 7.405334E-04
2.508851 1.290540 7.402937E-04
2.509458 1.290543 7.392524E-04
2.510065 1.290545 7.385775E-04
2.510673 1.290548 7.381126E-04
2.511281 1.290551 7.377567E-04
2.511889 1.290554 7.365574E-04
2.512498 1.290557 7.362406E-04
2.513107 1.290559 7.352176E-04
2.513716 1.290562 7.348228E-04
2.514326 1.290565 7.343012E-04
2.514936 1.290568 7.339075E-04
2.515546 1.290571 7.323398E-04
2.516156 1.290573 7.313294E-04
2.516767 1.290576 7.303042E-04
2.517378 1.290579 7.296018E-04
2.517989 1.290581 7.288880E-04
2.518601 1.290584 7.282310E-04
2.519213 1.290587 7.273233E-04
2.519825 1.290590 7.258632E-04
2.520437 1.290593 7.251131E-04
2.521050 1.290595 7.236042E-04
2.521663 1.290598 7.221806E-04
2.522277 1.290600 7.209834E-04
2.522890 1.290603 7.198951E-04
2.523504 1.290606 7.194748E-04
2.524119 1.290608 7.176680E-04
2.524733 1.290611 7.167945E-04
2.525348 1.290614 7.151834E-04
2.525963 1.290616 7.135017E-04
2.526579 1.290618 7.126919E-04
2.527195 1.290621 7.113986E-04
2.527811 1.290623 7.097613E-04
2.528427 1.290626 7.084254E-04
2.529044 1.290628 7.074501E-04
2.529661 1.290631 7.056775E-04
2.530278 1.290633 7.045197E-04
2.530896 1.290635 7.033329E-04
2.531514 1.290638 7.028760E-04
2.532132 1.290641 6.994619E-04
2.532750 1.290643 6.983321E-04
2.533369 1.290645 6.965795E-04
2.533988 1.290647 6.954027E-04
2.534608 1.290650 6.933829E-04
2.535227 1.290652 6.919150E-04
2.535847 1.290654 6.905995E-04
2.536468 1.290656 6.889057E-04
2.537088 1.290658 6.871302E-04
2.537709 1.290660 6.860823E-04
2.538330 1.290663 6.840711E-04
2.538952 1.290665 6.823669E-04
2.539574 1.290667 6.805918E-04
2.540196 1.290669 6.785419E-04
2.540818 1.290671 6.775501E-04
2.541441 1.290673 6.753168E-04
2.542064 1.290675 6.738773E-04
2.542687 1.290677 6.720350E-04
2.543311 1.290678 6.702687E-04
2.543935 1.290680 6.681025E-04
2.544559 1.290682 6.665184E-04
2.545184 1.290684 6.648698E-04
2.545809 1.290685 6.635494E-04
2.546434 1.290687 6.612382E-04
2.547060 1.290689 6.596036E-04
2.547685 1.290690 6.576264E-04
2.548312 1.290692 6.567285E-04
2.548938 1.290693 6.548217E-04
2.549565 1.290695 6.537968E-04
2.550192 1.290697 6.512750E-04
2.550819 1.290698 6.490224E-04
2.551447 1.290699 6.478707E-04
2.552075 1.290701 6.465444E-04
2.552703 1.290703 6.454685E-04
2.553332 1.290704 6.430643E-04
2.553961 1.290705 6.416784E-04
2.554590 1.290707 6.406458E-04
2.555219 1.290709 6.386299E-04
2.555849 1.290710 6.365587E-04
2.556479 1.290711 6.348341E-04
2.557110 1.290712 6.340042E-04
2.557740 1.290714 6.321040E-04
2.558372 1.290715 6.306387E-04
2.559003 1.290716 6.297143E-04
2.559635 1.290717 6.279226E-04
2.560267 1.290718 6.269589E-04
2.560899 1.290720 6.261005E-04
2.561532 1.290721 6.239735E-04
2.562165 1.290723 6.232136E-04
2.562798 1.290724 6.214493E-04
2.563431 1.290725 6.197147E-04
2.564065 1.290726 6.185570E-04
2.564699 1.290727 6.171117E-04
2.565334 1.290729 6.158295E-04
2.565969 1.290730 6.142143E-04
2.566604 1.290731 6.131492E-04
2.567239 1.290732 6.126137E-04
2.567875 1.290733 6.114693E-04
2.568511 1.290734 6.096671E-04
2.569148 1.290735 6.096607E-04
2.569784 1.290737 6.071150E-04
2.570421 1.290737 6.068830E-04
2.571059 1.290739 6.058164E-04
2.571696 1.290740 6.049664E-04
2.572334 1.290741 6.035177E-04
2.572973 1.290742 6.034054E-04
2.573611 1.290743 6.017161E-04
2.574250 1.290744 6.018412E-04
2.574889 1.290746 6.004422E-04
2.575529 1.290747 5.995336E-04
2.576169 1.290748 5.986826E-04
2.576809 1.290749 5.984673E-04
2.577450 1.290750 5.984002E-04
2.578090 1.290752 5.970344E-04
2.578732 1.290753 5.961305E-04
2.579373 1.290754 5.958886E-04
2.580015 1.290755 5.953790E-04
2.580657 1.290757 5.951628E-04
2.581299 1.290758 5.934383E-04
2.581942 1.290759 5.932133E-04
2.582585 1.290760 5.923395E-04
2.583229 1.290761 5.937235E-04
2.583872 1.290763 5.927269E-04
2.584516 1.290764 5.925823E-04
2.585161 1.290766 5.921646E-04
2.585805 1.290767 5.925805E-04
2.586450 1.290769 5.929401E-04
2.587096 1.290771 5.919210E-04
2.587741 1.290772 5.916693E-04
2.588387 1.290774 5.923523E-04
2.589034 1.290776 5.921185E-04
2.589680 1.290777 5.915287E-04
2.590327 1.290779 5.920032E-04
2.590974 1.290780 5.924685E-04
2.591622 1.290782 5.928287E-04
2.592270 1.290784 5.927728E-04
2.592918 1.290786 5.928611E-04
2.593567 1.290788 5.939524E-04
2.594216 1.290790 5.942065E-04
2.594865 1.290792 5.945448E-04
2.595514 1.290794 5.965197E-04
2.596164 1.290797 5.968459E-04
2.596814 1.290800 5.969013E-04
2.597465 1.290802 5.981107E-04
2.598116 1.290805 5.986680E-04
2.598767 1.290808 5.998737E-04
2.599418 1.290811 6.007178E-04
2.600070 1.290814 6.014794E-04
2.600722 1.290817 6.027647E-04
2.601375 1.290820 6.031468E-04
2.602028 1.290823 6.055443E-04
2.602681 1.290827 6.068449E-04
2.603334 1.290831 6.068019E-04
2.603988 1.290834 6.083168E-04
2.604642 1.290838 6.102934E-04
2.605296 1.290842 6.107009E-04
2.605951 1.290846 6.131224E-04
2.606606 1.290851 6.145673E-04
2.607262 1.290856 6.167469E-04
2.607917 1.290861 6.171908E-04
2.608574 1.290865 6.191765E-04
2.609230 1.290871 6.211209E-04
2.609887 1.290876 6.227891E-04
2.610544 1.290882 6.250297E-04
2.611201 1.290888 6.271948E-04
2.611859 1.290894 6.286977E-04
2.612517 1.290901 6.315290E-04
2.613175 1.290908 6.331061E-04
2.613834 1.290915 6.357899E-04
2.614493 1.290923 6.377126E-04
2.615153 1.290931 6.404536E-04
2.615812 1.290940 6.431438E-04
2.616472 1.290949 6.445855E-04
2.617133 1.290959 6.469982E-04
2.617794 1.290969 6.506029E-04
2.618455 1.290980 6.529354E-04
2.619116 1.290991 6.552578E-04
2.619778 1.291003 6.596612E-04
2.620440 1.291017 6.613057E-04
2.621102 1.291031 6.655515E-04
2.621765 1.291046 6.687764E-04
2.622428 1.291063 6.720739E-04
2.623091 1.291082 6.756434E-04
2.623755 1.291102 6.790952E-04
2.624419 1.291124 6.830019E-04
2.625084 1.291149 6.859807E-04
2.625748 1.291176 6.890999E-04
2.626413 1.291207 6.927847E-04
2.627079 1.291244 6.974696E-04
2.627745 1.291287 7.015028E-04
2.628411 1.291341 7.048060E-04
2.629077 1.291409 7.089420E-04
2.629744 1.291506 7.136705E-04
2.630411 1.291685 7.161351E-04
2.631094 1.291798 7.214952E-04
